geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lng,geolocation_lat,
28148,"tocos","RJ",-43.27230431903174,-22.821552880373964,
23013,"rio de janeiro","RJ",-43.54037740729417,-22.900359772404688,
88815,"criciúma","SC",-49.35249583045264,-28.687793965429403,
85929,"sao pedro do iguacu","PR",-53.86069156420752,-24.93045870710148,
85548,"honorio serpa","PR",-52.385743670242555,-26.14608204419031,
84615,"porto vitoria","PR",-51.22022017499278,-26.161243316954398,
77940,"sitio novo do tocantins","TO",-47.64205371554435,-5.602813476050623,
72327,"brasilia","DF",-48.13862710672879,-15.891655987497126,
65390,"santa luzia","MA",-45.6520995,-3.968685,
64710,"paes landim","PI",-42.25351484716067,-7.778495110941061,
63016,"juazeiro do norte","CE",-39.30449778437304,-7.204372707203789,
58400,"campina grande","PB",-35.8860921021409,-7.22119734748114,
97885,"pirapó","RS",-55.19888430956846,-28.04228340999526,
82720,"curitiba","PR",-49.2324144350369,-25.358811935036908,
75640,"piracanjuba","GO",-49.017056180566655,-17.299912338287733,
69076,"manaus","AM",-59.97718869677996,-3.114795059120531,
59031,"natal","RN",-35.21747304587655,-5.805741618702342,
55880,"ferreiros","PE",-35.246367287308324,-7.4499945291938685,
94150,"gravatai","RS",-51.01583304560178,-29.92568637104689,
90830,"porto alegre","RS",-51.2225801935773,-30.085478822638414,
89930,"sao jose do cedro","SC",-53.50279775625558,-26.454858055099837,
77433,"gurupi","TO",-49.083954008614676,-11.72432080642476,
76966,"cacoal","RO",-61.429972455886436,-11.438347500417402,
63340,"ipaumirim","CE",-38.71823616322421,-6.788707336081249,
63190,"santana do cariri","CE",-39.73410918923447,-7.185758699035707,
45855,"itapebi","BA",-39.530529932053106,-15.97123725980882,
95785,"harmonia","RS",-51.417997162178956,-29.55069012588359,
89970,"anchieta","SC",-53.33325377624673,-26.5405973128398,
89683,"ponte serrada","SC",-52.01306444279755,-26.87577879288901,
64545,"santa cruz do piaui","PI",-41.76503123597591,-7.1804156014306075,
62215,"ipaporanga","CE",-40.75722449999999,-4.903393499999996,
58047,"joao pessoa","PB",-34.79835305430803,-7.1619239204917875,
55450,"lagoa dos gatos","PE",-35.905803277039865,-8.658156327166404,
53120,"olinda","PE",-34.84559175037683,-8.012080705333398,
45130,"caatiba","BA",-40.40758752954466,-14.97760258481176,
37147,"divino espirito santo","MG",-44.11488828016496,-19.930756198350338,
89885,"sao carlos","SC",-53.005273551642,-27.07925947667201,
85890,"missal","PR",-54.24595282300892,-25.092226348541757,
60813,"fortaleza","CE",-38.48371848542905,-3.779255179294822,
38056,"uberaba","MG",-47.98835074978382,-19.7308167332817,
95548,"quintao","RS",-50.27431844370554,-30.348466013791956,
91790,"porto alegre","RS",-51.136322908906735,-30.16175492660304,
79420,"camapua","MS",-54.03536686409442,-19.54000427396688,
77415,"gurupi","TO",-49.0673292959856,-11.750281304594084,
74350,"goiania","GO",-49.32224899999996,-16.745357999999946,
60843,"fortaleza","CE",-38.48147820843673,-3.8302881443245402,
60430,"fortaleza","CE",-38.549452935051086,-3.7470632273068483,
56430,"itacuruba","PE",-38.688383695188556,-8.728800288800187,
55580,"sirinhaem","PE",-35.11312899185957,-8.59647443587007,
46450,"sebastiao laranjeiras","BA",-43.14076099999997,-14.495267999999946,
45818,"trancoso","BA",-39.09926787523416,-16.59589463202838,
40415,"salvador","BA",-38.5067371353422,-12.924569944758286,
99714,"erechim","RS",-52.30978947584975,-27.649647,
96145,"quilombo","RS",-52.43996165576453,-31.51223506094132,
95915,"santa clara do sul","RS",-52.09160299417162,-29.469949554532892,
95098,"caxias do sul","RS",-51.18981016743652,-29.193775554916332,
93260,"esteio","RS",-51.176135478748265,-29.849984541648173,
87920,"santa cruz de monte castelo","PR",-53.29198316007419,-22.952059767520616,
86938,"godoy moreira","PR",-51.92573159933345,-24.195329632814914,
80035,"curitiba","PR",-49.24839232223439,-25.40114825007212,
77850,"muricilandia","TO",-48.60718823437544,-7.142396255000323,
74923,"aparecida de goiania","GO",-49.22269364766441,-16.780799115785115,
60135,"fortaleza","CE",-38.504277212677316,-3.7447991765719304,
46766,"inúbia","BA",-38.36274191115675,-12.942168341305583,
38041,"uberaba","MG",-47.92520180230388,-19.786873374674748,
96213,"rio grande","RS",-52.178586749999994,-32.0692275,
92010,"canoas","RS",-51.179543624185,-29.922655128224374,
89636,"abdon batista","SC",-51.02484839024802,-27.610510532172295,
87202,"cianorte","PR",-52.630313923646185,-23.645836705384834,
83055,"sao jose dos pinhais","PR",-49.17339763321603,-25.48178308465575,
81310,"curitiba","PR",-49.31824156036946,-25.49451740712671,
79820,"dourados","MS",-54.82966218708677,-22.224875836959633,
79790,"deodapolis","MS",-54.12317254995381,-22.172812715808913,
77390,"sao valerio da natividade","TO",-48.235422903884476,-11.977133312884808,
66055,"belém","PA",-48.48071094272579,-1.4475322245368956,
65913,"imperatriz","MA",-47.45102206171988,-5.50940592501947,
58893,"sao jose do brejo do cruz","PB",-37.3559262917777,-6.212087167110753,
46315,"irundiara","BA",-42.270649203030004,-14.790400637610766,
39990,"aguas vermelhas","MG",-41.49599181579347,-15.523388169249774,
38310,"gurinhata","MG",-49.786315841385374,-19.214975344038077,
96070,"pelotas","RS",-52.34042826865378,-31.687150777684806,
70830,"brasília","DF",-47.874008249999996,-15.777625500000003,
68637,"ipixuna do para","PA",-47.5038992308335,-2.5585280602510303,
61801,"pacatuba","CE",-38.60800693517663,-3.9835987513406272,
59528,"bodo","RN",-36.41371285621399,-5.988683323042798,
58778,"aguiar","PB",-38.17101319470487,-7.090614492364204,
56950,"sao jose do belmonte","PE",-38.75634417849465,-7.863828568110929,
56328,"petrolina","PE",-40.48872102699811,-9.37892682432505,
48930,"curaca","BA",-39.902240829959204,-8.989346788040448,
44950,"uibai","BA",-42.13207409606472,-11.338464008532545,
22040,"rio de janeiro","RJ",-43.181271863590766,-22.96572123457469,
18132,"sao roque","SP",-47.13715249417163,-23.52452688121069,
18070,"sorocaba","SP",-47.478678804749244,-23.471978155692835,
65632,"timon","MA",-42.83227363513391,-5.109211347976236,
64820,"itaueira","PI",-43.02572657565693,-7.5973170858552335,
62597,"caicara","CE",-40.41014884711262,-2.862602277761996,
61905,"maracanau","CE",-38.62333143851294,-3.867358203025656,
59122,"natal","RN",-35.206135961803284,-5.748125643798958,
45800,"belmonte","BA",-38.87806955524088,-15.85718298693587,
31785,"belo horizonte","MG",-43.94067925910314,-19.805269515955935,
29117,"vila velha","ES",-40.34655264121971,-20.344509682215183,
25055,"duque de caxias","RJ",-43.282903506252374,-22.75610337995957,
18016,"sorocaba","SP",-47.42402483250616,-23.498985341941225,
14835,"motuca","SP",-48.1482815766699,-21.513825205915868,
60864,"fortaleza","CE",-38.50777830336425,-3.802362370246415,
40296,"salvador","BA",-38.478022491257434,-12.995740372468104,
37504,"itajuba","MG",-45.46439017613041,-22.428434614725102,
34555,"sabara","MG",-43.83113622761407,-19.88744479072245,
21660,"rio de janeiro","RJ",-43.3762311921986,-22.84054728812308,
18760,"cerqueira césar","SP",-49.166019098794,-23.033976355341178,
15048,"sao jose do rio preto","SP",-49.418525260413574,-20.87101162424498,
63122,"crato","CE",-39.39735849692572,-7.224540938897793,
56210,"santa filomena","PE",-40.751683999999955,-8.241653999999947,
53330,"olinda","PE",-34.86103646012244,-8.005030944785728,
49036,"aracaju","SE",-37.04411455897628,-10.98080105355195,
41337,"salvador","BA",-38.42888975343565,-12.889051692765403,
33048,"santa luzia","MG",-46.61670129131908,-20.708904445204563,
29815,"paulista","ES",-40.794520500000004,-18.665130556247707,
17055,"bauru","SP",-49.11238493138031,-22.348279487174416,
15816,"catanduva","SP",-48.946069603381645,-21.159993437128566,
66060,"belem","PA",-48.47898771233188,-1.4474234831786836,
65578,"agua doce do maranhao","MA",-42.16434199999995,-2.950481999999944,
58698,"cacimbas","PB",-37.05905566831004,-7.211424306162443,
51310,"recife","PE",-34.947672729901406,-8.134601368742848,
38435,"arapora","MG",-49.185831096755486,-18.43394024035242,
37466,"itamonte","MG",-44.870338346572574,-22.276792964581425,
35290,"mantena","MG",-40.98309962238832,-18.7709635924882,
16011,"aracatuba","SP",-50.42699213300364,-21.21094795939615,
58305,"bayeux","PB",-34.92342508320482,-7.148317184419059,
55614,"vitoria de santo antao","PE",-35.279665262296064,-8.116888538685082,
54120,"jaboatao dos guararapes","PE",-35.01593362975359,-8.106106714957596,
52221,"recife","PE",-34.88859487173022,-8.014518493093032,
39915,"mata verde","MG",-40.736951545160004,-15.69112510133628,
16016,"araçatuba","SP",-50.427484328206994,-21.229570445467107,
64758,"queimada nova","PI",-41.418740848020576,-8.58206418088001,
44650,"gaviao","BA",-39.781766051088766,-11.470159172184482,
42700,"lauro de freitas","BA",-38.319053646964505,-12.899813374100473,
39492,"pedras de maria da cruz","MG",-44.39387612962593,-15.603324183973386,
36352,"merces de agua limpa","MG",-44.6031592873998,-21.04407224217213,
35715,"prudente de morais","MG",-44.157611270396316,-19.47219803871191,
18272,"tatui","SP",-47.82743565284757,-23.34037668603314,
17215,"jau","SP",-48.54890652331352,-22.264151731057765,
68030,"santarem","PA",-54.72080081650454,-2.4415346537964644,
65204,"presidente sarney","MA",-45.43604594800222,-2.5991635854018558,
58707,"patos","PB",-37.273110368213594,-7.047149458332002,
39835,"campanario","MG",-41.72780581566506,-18.241214466358986,
36664,"angustura","MG",-42.695663219872266,-21.870338390136773,
31725,"belo horizonte","MG",-43.94487473757863,-19.839820483495803,
25956,"teresopolis","RJ",-42.9683678835602,-22.428763200981432,
21545,"rio de janeiro","RJ",-43.34313234341075,-22.83891259127456,
18043,"sorocaba","SP",-47.482815764511884,-23.50698677586167,
18078,"sorocaba","SP",-47.47853285691621,-23.44220703497028,
17602,"tupa","SP",-50.50587644995935,-21.921120561087744,
58735,"teixeira","PB",-37.2538826449586,-7.225389639519201,
39888,"nova santa luzia","MG",-43.84992224558569,-19.761610131693935,
39490,"bonito de minas","MG",-44.759880632364286,-15.316619958141676,
22750,"rio de janeiro","RJ",-43.33213725380576,-22.940905530096238,
17940,"santa mercedes","SP",-51.75636683653459,-21.349364398212327,
65400,"codo","MA",-43.888193200907416,-4.460646520507987,
62550,"morrinhos","CE",-40.12907993916706,-3.233196380260103,
60765,"fortaleza","CE",-38.5898358634448,-3.831254106762027,
45780,"itarantim","BA",-40.062120750000005,-15.649366500000003,
35545,"perdigao","MG",-45.07527742314516,-19.95087747297219,
32042,"contagem","MG",-44.07936421109253,-19.896878639839276,
32015,"contagem","MG",-44.09582328272317,-19.925015513761217,
20760,"rio de janeiro","RJ",-43.28708602422753,-22.881612519077866,
18840,"sarutaia","SP",-49.47747640776618,-23.27469845696217,
98118,"boa vista do cadeado","RS",-53.81454426361421,-28.57814004530695,
95960,"encantado","RS",-51.88383873683939,-29.231909072370453,
85806,"cascavel","PR",-53.50283688273989,-24.954653063015666,
83420,"quatro barras","PR",-49.05597596434789,-25.37416768630981,
97095,"santa maria","RS",-53.791550439661584,-29.68864819830796,
89915,"santa helena","SC",-53.61915367079953,-26.94003502942168,
89765,"paial","SC",-52.4997044822799,-27.256940467797072,
89287,"sao bento do sul","SC",-49.40005196489569,-26.253390457779638,
89143,"ibirama","SC",-49.58696166704483,-27.046637225691008,
76550,"porangatu","GO",-49.15055922556285,-13.414933206370392,
89875,"tigrinhos","SC",-53.154709999999966,-26.677109999999946,
76140,"amorinópolis","GO",-51.09695599941002,-16.615396337069903,
74976,"aparecida de goiania","GO",-49.250943931134124,-16.833438,
72940,"abadiania","GO",-48.71003296745066,-16.19494539535802,
71978,"brasilia","DF",-47.918443499999995,-15.844284,
68374,"altamira","PA",-52.23925519419042,-3.2132263696359384,
99457,"jacuizinho","RS",-53.02866499999996,-29.040266999999947,
89065,"blumenau","SC",-49.113010936957686,-26.86842052650704,
84063,"ponta grossa","PR",-50.20824858702167,-25.064595178458102,
75350,"guapo","GO",-49.53012608538901,-16.839140570317074,
74855,"goiania","GO",-49.22813283591496,-16.7273313924915,
72715,"brazlandia","DF",-48.19501017894803,-15.683196371150304,
92990,"eldorado do sul","RS",-51.3048611145114,-29.99301879281763,
87707,"paranavai","PR",-52.44956994630389,-23.0906033721647,
85501,"pato branco","PR",-52.67199766445587,-26.226068387623513,
78556,"sinop","MT",-55.503737577015485,-11.865742428707716,
76982,"vilhena","RO",-60.133096814035966,-12.720366191871616,
75093,"anapolis","GO",-48.91906249999994,-16.312149164999937,
69435,"manaquiri","AM",-60.45895188907929,-3.4279359159738108,
96842,"santa cruz do sul","RS",-52.44190941473362,-29.76529848764945,
76580,"novo planalto","GO",-49.50327058704274,-13.237934403359283,
70648,"cruzeiro","DF",-47.93612840770678,-15.78937362338179,
72508,"brasilia","DF",-48.022051788260384,-16.02589088899026,
71525,"brasilia","DF",-47.85564707478801,-15.748898437417017,
87702,"paranavaí","PR",-52.469886352787135,-23.079636071364966,
85465,"espigão alto do iguaçu","PR",-52.83850508558672,-25.42644027027387,
76874,"ariquemes","RO",-63.021530250000005,-9.892844999999994,
72010,"brasilia","DF",-48.05542506468526,-15.831945457511615,
96040,"pelotas","RS",-52.37698228697564,-31.744695247850412,
84945,"salto do itarare","PR",-49.63091547709973,-23.609900499157206,
83070,"sao jose dos pinhais","PR",-49.12656969579901,-25.51879058174156,
74560,"goiania","GO",-49.27642875000001,-16.661645999999998,
96690,"pantano grande","RS",-52.36424389603986,-30.191832668983455,
95880,"estrela","RS",-51.961372538576974,-29.48018483819032,
88390,"barra velha","SC",-48.6856151189979,-26.641546983975637,
87400,"cruzeiro do oeste","PR",-53.072914499393846,-23.782553587059752,
80610,"curitiba","PR",-49.294018556610375,-25.473535973628056,
78415,"nova marilandia","MT",-56.972973515592216,-14.364080999999999,
77816,"araguaina","TO",-48.23266248985471,-7.2030601957226486,
76963,"cacoal","RO",-61.439985724978584,-11.441157404718934,
72006,"brasilia","DF",-47.85672962141953,-15.791154734041342,
57290,"porto real do colegio","AL",-36.678213,-10.052847,
48330,"rio real","BA",-37.92977334844784,-11.491027220770086,
37503,"itajubá","MG",-45.470055721457946,-22.434165282932536,
36840,"faria lemos","MG",-42.00978101486673,-20.80880774457859,
36272,"alfredo vasconcelos","MG",-43.76255081203967,-21.156942527737176,
27524,"resende","RJ",-44.4877407403486,-22.475116173466446,
25630,"petropolis","RJ",-43.161340872486285,-22.525989413374475,
59185,"varzea","RN",-35.37403783939796,-6.343841026767002,
58945,"carrapateira","PB",-38.34353688508574,-7.038314914090001,
42849,"camacari","BA",-38.32269380781166,-12.764134571033452,
37474,"dom vicoso","MG",-45.162424065102854,-22.25574585687391,
27933,"macae","RJ",-41.801579753453254,-22.399499373463467,
25810,"tres rios","RJ",-43.22053528563639,-22.09020428833456,
58304,"várzea nova","PB",-34.95263317638101,-7.125343327084926,
52160,"recife","PE",-34.91534462880076,-7.993481567691556,
40455,"salvador","BA",-38.50405398029315,-12.93200921426511,
39810,"carai","MG",-41.69813078647328,-17.188010324003038,
26112,"belford roxo","RJ",-43.403299396437816,-22.745960369774227,
26052,"nova iguaçu","RJ",-43.446769067369175,-22.67925755545412,
46800,"ruy barbosa","BA",-40.49072187620574,-12.280054918039976,
45550,"ubata","BA",-39.518531288758076,-14.212494503870717,
45200,"jequie","BA",-40.08964220300229,-13.862727524363388,
44570,"santo antonio de jesus","BA",-39.26762672748487,-12.974514446644742,
41120,"salvador","BA",-38.45677524884366,-12.970993735430158,
35640,"pompeu","MG",-44.99570944445351,-19.22409817326734,
35325,"piedade de caratinga","MG",-42.07842319966719,-19.761815912463003,
64558,"sao miguel do fidalgo","PI",-42.371646120810155,-7.583197234928415,
45653,"ilheus","BA",-39.035372858694714,-14.799064790679868,
36805,"ponte alta de minas","MG",-42.215781899432216,-20.700897809977647,
26278,"nova iguacu","RJ",-43.51414318693644,-22.749830720250014,
58414,"campina grande","PB",-35.89234802928614,-7.234679378296489,
54765,"camaragibe","PE",-34.99321724257028,-8.030197885105824,
54352,"jaboatao dos guararapes","PE",-34.935331061283456,-8.186318266172316,
51180,"recife","PE",-34.915689392091906,-8.10402379658965,
45654,"ilheus","BA",-39.03722884542143,-14.810356113146582,
41220,"salvador","BA",-38.458845320416714,-12.937647478215688,
38470,"grupiara","MG",-47.72331013280073,-18.49840143071639,
38140,"prata","MG",-48.928083963750574,-19.30782072970971,
26435,"japeri","RJ",-43.65615175142784,-22.649529428142106,
65080,"sao luis","MA",-44.31469710861157,-2.5555422006820296,
39380,"claro dos pocoes","MG",-44.210859306299135,-17.081757370179428,
37225,"carmo da cachoeira","MG",-45.21210649999995,-21.454769999999947,
36560,"cajuri","MG",-42.798147722489944,-20.786482892798766,
65975,"estreito","MA",-47.44625232037212,-6.559522810522372,
63051,"juazeiro do norte","CE",-39.31394804827917,-7.235241317971889,
60870,"fortaleza","CE",-38.50443861110977,-3.8471827286381597,
38747,"patrocinio","MG",-46.98708017702332,-18.938788643604116,
29904,"linhares","ES",-40.06334146553722,-19.373405793559403,
29826,"governador lacerda de aguiar","ES",-40.94277999999997,-18.633609999999976,
29350,"presidente kennedy","ES",-41.050152800988485,-21.096731118012013,
27960,"macae","RJ",-41.77728225,-22.351958999999994,
27283,"volta redonda","RJ",-44.08940573757863,-22.499618469328887,
44160,"tanquinho","BA",-39.105346762779675,-11.976670807447386,
29600,"afonso claudio","ES",-41.11887717477004,-20.06865101138661,
28990,"saquarema","RJ",-42.41246831192073,-22.883012914821887,
64091,"teresina","PI",-42.762972374882814,-5.184871372526819,
63113,"crato","CE",-39.42884537314911,-7.234163608432587,
58292,"mataraca","PB",-35.05697335522263,-6.595746596733227,
39720,"gonzaga","MG",-42.48119124574004,-18.81801445419237,
37215,"ingaí","MG",-44.918970611962784,-21.402339820914477,
29420,"sao jose das torres","ES",-43.9990296612386,-19.900436161470907,
65919,"imperatriz","MA",-47.495057391256026,-5.503067575738578,
64885,"colonia do gurgueia","PI",-43.79420696621846,-8.178634099682762,
45989,"teixeira de freitas","BA",-39.76680784279158,-17.53058252273534,
35502,"divinopolis","MG",-44.875985263740034,-20.104143471353158,
34735,"sabará","MG",-43.862104999999985,-19.833094247999952,
29824,"santo agostinho","ES",-41.03666999999996,-18.41277999999994,
68010,"santarem","PA",-54.707827495959776,-2.4278788685608235,
65665,"sao joao dos patos","MA",-43.70053638119181,-6.49688458357615,
65235,"sao bento","MA",-44.839330819720686,-2.702517781441705,
60863,"fortaleza","CE",-38.51231086012516,-3.823722445546532,
45900,"caravelas","BA",-39.18923077757667,-17.73285099819015,
36120,"matias barbosa","MG",-43.31087405870074,-21.86873910039718,
93805,"sapiranga","RS",-51.026925591663826,-29.64776952058833,
98640,"crissiumal","RS",-54.09647920175956,-27.500661462538847,
82315,"curitiba","PR",-49.35289530769198,-25.411754472544647,
77370,"natividade","TO",-47.72510034410252,-11.70514789559391,
83660,"bugre","PR",-48.354020791139256,-25.581093162340828,
77019,"palmas","TO",-48.33876248528989,-10.252411850495104,
76977,"sao felipe d'oeste","RO",-61.51335144727876,-11.909308817367414,
89910,"descanso","SC",-53.501214649529416,-26.82221353867679,
77610,"novo acordo","TO",-47.66985578553689,-9.966654792245798,
68501,"maraba","PA",-49.13257588770871,-5.380808693914175,
89634,"brunopolis","SC",-50.83777171346306,-27.312366573073856,
88374,"navegantes","SC",-48.759493442947814,-26.79165094968183,
86755,"angulo","PR",-51.91437146936998,-23.19333941872558,
84220,"senges","PR",-49.46279890533873,-24.114423148380045,
69630,"benjamin constant","AM",-70.05676399999996,-4.521683999999947,
81130,"curitiba","PR",-49.304600518725884,-25.501193999999998,
75230,"cristianópolis","GO",-48.70381615728751,-17.20148598367875,
69934,"epitaciolandia","AC",-68.74062779672582,-11.026907031303129,
97310,"são gabriel","RS",-54.33574331869972,-30.33051170553145,
97313,"sao gabriel","RS",-54.329293855600454,-30.331591074278464,
77062,"palmas","TO",-48.32113608008874,-10.315165098284588,
71620,"brasilia","DF",-47.89268708174156,-15.843832051070445,
93940,"lindolfo collor","RS",-51.2013608796044,-29.601713552043964,
83206,"paranagua","PR",-48.528871729544534,-25.52153308020065,
82305,"curitiba","PR",-49.35019207050855,-25.43033082245506,
75701,"catalao","GO",-47.95242841987469,-18.169145118990006,
71991,"brasília","DF",-47.99740802873712,-15.875076482298972,
86305,"congonhas","PR",-50.72307968433729,-23.200658162072042,
78237,"curvelandia","MT",-57.921907834028865,-15.606982769631983,
73752,"planaltina","GO",-47.60120021499995,-15.454584999999952,
91795,"porto alegre","RS",-51.146931934159326,-30.156818661835803,
90570,"porto alegre","RS",-51.20012992907848,-30.01866995697963,
88934,"morro chato","SC",-49.109661277833666,-28.677712894943163,
79995,"coronel sapucaia","MS",-55.53075393558033,-23.272387482625703,
76930,"alvorada d'oeste","RO",-62.29449832267061,-11.355135232858153,
75386,"trindade","GO",-49.48987220385121,-16.655378867142574,
74305,"goiania","GO",-49.301970691742746,-16.69386275738586,
72980,"pirenopolis","GO",-48.95858471751249,-15.852397588957093,
94505,"viamao","RS",-51.07011399207671,-30.134648153236668,
84052,"ponta grossa","PR",-50.19413302553522,-25.09823348932419,
75635,"crominia","GO",-49.38001142217342,-17.2869839341488,
89246,"itapocu","SC",-48.71313610731941,-26.54564059808763,
89255,"jaraguá do sul","SC",-49.10172381621597,-26.4674867954022,
75380,"trindade","GO",-49.48808854960705,-16.659001835607025,
74817,"goiânia","GO",-49.24377138265976,-16.713202794269563,
73083,"brasília","DF",-47.84585219627235,-15.793451951210246,
96075,"pelotas","RS",-52.32112351687801,-31.77984265152929,
84266,"telemaco borba","PR",-50.63906252377137,-24.332616469765213,
79975,"tacuru","MS",-55.01457102703508,-23.63893733137458,
73358,"brasilia","DF",-47.641977513453575,-15.617123087675107,
88330,"balneario camboriu","SC",-48.63550315084541,-26.98841550207747,
84635,"paulo frontin","PR",-50.831645763309645,-26.04485012462445,
79824,"dourados","MS",-54.82371090233652,-22.21492598701249,
76912,"ji-paraná","RO",-61.883334885793566,-10.901326068897424,
73950,"alvorada do norte","GO",-46.49226947904259,-14.483397061918089,
4948,"são paulo","SP",-46.779565097235675,-23.698760624086646,
3872,"são paulo","SP",-46.50033379961334,-23.5123069977783,
3278,"sao paulo","SP",-46.541391631975294,-23.582746078827373,
32639,"betim","MG",-44.23689644379366,-20.024242700530884,
32407,"ibirite","MG",-44.055936190112696,-20.027588109243823,
29880,"mucurici","ES",-40.51932175331067,-18.09352471597664,
27323,"barra mansa","RJ",-44.16649918705177,-22.537205949851575,
33902,"ribeirao das neves","MG",-44.01700286229488,-19.791685051847555,
30760,"belo horizonte","MG",-43.961817731515346,-19.908098215774526,
28060,"campos dos goytacazes","RJ",-41.33242218527354,-21.724761975555055,
26170,"belford roxo","RJ",-43.35388254020271,-22.731508673802708,
23510,"rio de janeiro","RJ",-43.67863880890378,-22.91744223844569,
35960,"santa barbara","MG",-43.415093821990475,-19.958674375014592,
33882,"ribeirao das neves","MG",-44.103135620490946,-19.806052641494343,
26587,"mesquita","RJ",-43.442416371868546,-22.807098941079694,
17650,"herculandia","SP",-50.3894898140294,-22.000607421648745,
13731,"mococa","SP",-47.01602315572818,-21.468083557873634,
14200,"sao simao","SP",-47.552936308644306,-21.478844915075108,
13476,"americana","SP",-47.23871299999996,-22.741715999999947,
12040,"taubate","SP",-45.605505676679925,-23.0288515703247,
11531,"cubatao","SP",-46.429202415836045,-23.895014231589933,
8380,"sao paulo","SP",-46.442802441716196,-23.599540121011014,
27337,"barra mansa","RJ",-44.21707643162554,-22.536605887719446,
24856,"itaborai","RJ",-42.91431332210192,-22.765799327186595,
13290,"louveira","SP",-46.977796345692134,-23.088149873997317,
8693,"suzano","SP",-46.3025940231433,-23.503344016670443,
36810,"sao francisco do gloria","MG",-42.2700325678523,-20.78506726907322,
13530,"itirapina","SP",-47.82179114293955,-22.251047709417684,
11432,"guarujá","SP",-46.27215810872097,-23.98947947581728,
9273,"santo andre","SP",-46.5038235443862,-23.649891333198962,
35681,"itauna","MG",-44.60393140692326,-20.086234806181434,
29263,"isabel","ES",-40.62138542453075,-20.38127523223065,
9370,"maua","SP",-46.462416418214076,-23.674752217189006,
36880,"muriae","MG",-42.37160864007933,-21.138654532635012,
29941,"são mateus","ES",-39.88416999710519,-18.71749494590211,
29174,"serra","ES",-40.18297373354049,-20.06421048362099,
17490,"piratininga","SP",-49.13541875162757,-22.4126242135626,
14412,"franca","SP",-47.360342537062834,-20.550194856231926,
9561,"são caetano do sul","SP",-46.55778969983838,-23.63964152262103,
29960,"conceição da barra","ES",-39.72957746283377,-18.596316213086443,
29705,"colatina","ES",-40.612828125545896,-19.506134246724574,
27937,"macae","RJ",-41.80003306550269,-22.39507152902579,
27963,"macae","RJ",-41.75942614754009,-22.341691126880008,
18660,"pratania","SP",-48.665824914056884,-22.81397873927832,
11609,"sao sebastiao","SP",-45.403475736741925,-23.80590252484273,
27537,"resende","RJ",-44.396129090410156,-22.44927698621422,
13807,"mogi mirim","SP",-46.95939992714523,-22.418244586733223,
9991,"diadema","SP",-46.610251435294636,-23.69375895244207,
29925,"sao jorge do tiradentes","ES",-60.038222118096826,-3.1075354637889556,
28470,"santo antônio de pádua","RJ",-42.184345718103344,-21.540414210634328,
26063,"nova iguacu","RJ",-43.44305164851307,-22.764401471838905,
16570,"guaranta","SP",-49.58988185631659,-21.891452590667193,
13350,"elias fausto","SP",-47.37182262052361,-23.031957520528643,
9932,"diadema","SP",-46.616775549252765,-23.665107018581658,
37068,"varginha","MG",-45.43607219026992,-21.582461388718556,
24801,"itaborai","RJ",-42.84502061888108,-22.7362377586033,
19160,"alvares machado","SP",-51.477338362139605,-22.070430015351313,
13479,"americana","SP",-47.30502440230251,-22.75849875437129,
11463,"guarujá","SP",-46.300076228584395,-23.946763351839305,
11015,"santos","SP",-46.32195037898899,-23.955819601708203,
28949,"sao pedro da aldeia","RJ",-42.13597056122577,-22.832063195506148,
28024,"campos dos goytacazes","RJ",-41.311694727854984,-21.772256194930495,
24710,"sao goncalo","RJ",-43.000461500808356,-22.8215814479909,
14180,"pontal","SP",-48.03928676417784,-21.02271811474427,
39878,"umburatiba","MG",-40.57450736523892,-17.253081094370266,
66914,"belém","PA",-48.4654471618272,-1.1457551641481913,
55038,"caruaru","PE",-35.99016594649789,-8.276062395888491,
37456,"carvalhos","MG",-44.46043755307601,-22.001175471911047,
32415,"ibirite","MG",-44.08902450769918,-20.014243368843694,
27940,"macae","RJ",-41.787539525125275,-22.388922502461224,
25560,"sao joao de meriti","RJ",-43.363316372057106,-22.767717959778164,
65706,"olho d'água das cunhãs","MA",-45.119199164725686,-4.141250999999992,
57014,"maceio","AL",-35.753055841797,-9.662503820416715,
55490,"altinho","PE",-36.05916540479279,-8.488976969061385,
35904,"itabira","MG",-43.19799529274878,-19.593930476747595,
27900,"macae","RJ",-41.778407585529905,-22.3831316389527,
65335,"bela vista do maranhao","MA",-45.25186935188345,-3.7422191633763875,
53240,"olinda","PE",-34.856618709965936,-8.006247104362588,
49960,"japaratuba","SE",-36.94167494427991,-10.591113331332739,
36891,"macuco","MG",-42.74137615768182,-21.58189794691236,
35421,"passagem de mariana","MG",-43.443111890995716,-20.393617735333493,
27923,"macae","RJ",-41.78497660626464,-22.39398002387189,
26900,"miguel pereira","RJ",-43.470480114921585,-22.451963723112506,
26443,"japeri","RJ",-43.66064898346332,-22.643945441566743,
24808,"itaborai","RJ",-42.861841412930225,-22.7490858242604,
46900,"seabra","BA",-41.76816364808878,-12.415202707028651,
44350,"governador mangabeira","BA",-39.05041965259296,-12.602162678077008,
38443,"araguari","MG",-48.199674522288895,-18.635639323761747,
26525,"nilopolis","RJ",-43.42321431358773,-22.80437032539041,
26187,"belford roxo","RJ",-43.33121701431335,-22.729329733772758,
59054,"natal","RN",-35.233520746963016,-5.80534883950804,
